tweet,class,label,clean_text
I can guarantee that 9 out of 10 of y'all's bitches follow me.,1,offensive_language,i can guarantee that out of of yalls bitches follow me
I can hear birds outside!!!,2,neither,i can hear birds outside
I can hear my mom playing flappy bird in the living room &#128514;&#128514;,2,neither,i can hear my mom playing flappy bird in the living room
I can hear the birds chirpin!,2,neither,i can hear the birds chirpin
"I can jig, but I can't jig jig. &#128514; like that new jigging got so much in it that you could do, you really gotta be in shape for it.&#128514;",2,neither,i can jig but i cant jig jig like that new jigging got so much in it that you could do you really gotta be in shape for it
I can just set that hoe on fire &#128514;&#128514;&#128074;&#128080;&#128080;&#9996;&#65039;,1,offensive_language,i can just set that hoe on fire
I can make a bitch famous,1,offensive_language,i can make a bitch famous
I can make a dike say she leavin that lady.. I can make a lady say she leavin that pussy ass nigga that gave her that baby,1,offensive_language,i can make a dike say she leavin that lady i can make a lady say she leavin that pussy ass nigga that gave her that baby
I can neva count my stash cause I always lose count. I can neva keep no bitch cuz I put them hoes out,1,offensive_language,i can neva count my stash cause i always lose count i can neva keep no bitch cuz i put them hoes out
I can not &amp; will not fuck with theses dawg ass hoes no more ...,1,offensive_language,i can not amp will not fuck with theses dawg ass hoes no more
I can see ya hoes &amp; all of em nothin'.,1,offensive_language,i can see ya hoes amp all of em nothin
I can taste loud n pussy on my tongue &#128541;,1,offensive_language,i can taste loud n pussy on my tongue
I can tell when certain and specific people are posting on a group/corporate fb/twitter page by the consistent retarded hashtags #makeshitup,1,offensive_language,i can tell when certain and specific people are posting on a groupcorporate fbtwitter page by the consistent retarded hashtags makeshitup
I can turn a hoe into a housewife. Cause i know how to love. Thats all their missing.,1,offensive_language,i can turn a hoe into a housewife cause i know how to love thats all their missing
I can't STAND an ex that won't let go like bitch get a life ain't nobody stuntin yo ass&#128553;,1,offensive_language,i cant stand an ex that wont let go like bitch get a life aint nobody stuntin yo ass
I can't argue with a bitch over a nigga...,1,offensive_language,i cant argue with a bitch over a nigga
"I can't believe I'm jealous! All I can think is, ""What goddamn bitch was in your room to take a pic of you in bed with your shirt off?"". -_-",1,offensive_language,i cant believe im jealous all i can think is what goddamn bitch was in your room to take a pic of you in bed with your shirt off
"I can't believe that someone announced before the movie to the crowd that ""They came for the bitches"" &#128557;&#128514;",1,offensive_language,i cant believe that someone announced before the movie to the crowd that they came for the bitches
I can't believe these ghetto fucks left this little kid next to me. He's now playing with fucking everything. Odds of his survival? Minimal.,1,offensive_language,i cant believe these ghetto fucks left this little kid next to me hes now playing with fucking everything odds of his survival minimal
I can't believe this nigga told me to put nutella on a bitch before you eat her out #wildnigga,1,offensive_language,i cant believe this nigga told me to put nutella on a bitch before you eat her out wildnigga
I can't blow bubbles or whistle. I'm basically retarded.,0,hate_speech,i cant blow bubbles or whistle im basically retarded
I can't entertain these hoes or these broke niggas,1,offensive_language,i cant entertain these hoes or these broke niggas
I can't even be away from my phone that long karlie right she is a crazy bitch&#128533;,1,offensive_language,i cant even be away from my phone that long karlie right she is a crazy bitch
"I can't even find it in me to mock anymore. This is scary. This mass ignorance is terrifying. RT @KateElliottSFF Yes, alas, I agree.",2,neither,i cant even find it in me to mock anymore this is scary this mass ignorance is terrifying rt yes alas i agree
I can't ever eat roast beef anymore without thinkin bout dark skin twat.. thanks a lot twitter/ig,1,offensive_language,i cant ever eat roast beef anymore without thinkin bout dark skin twat thanks a lot twitterig
"I can't express how much I hate sam, he is by far hands down no questions asked my least favorite character , so bitch made #freaksandgeeks",1,offensive_language,i cant express how much i hate sam he is by far hands down no questions asked my least favorite character so bitch made freaksandgeeks
I can't fuck a scary hoe.,0,hate_speech,i cant fuck a scary hoe
I can't fuck any ol bitch niggas be desert dicks out here&#128557;,0,hate_speech,i cant fuck any ol bitch niggas be desert dicks out here
I can't fuck with girls that talk about their pussy on social media...,1,offensive_language,i cant fuck with girls that talk about their pussy on social media
"I can't fuck with hoe niggas, I can't trust these hoes niether.",1,offensive_language,i cant fuck with hoe niggas i cant trust these hoes niether
I can't fuck with you no mo hoe and I'm sorry.,1,offensive_language,i cant fuck with you no mo hoe and im sorry
"I can't handle when people give me an attitude, I dead them so quick. Like why do you have to be a nasty bitch",1,offensive_language,i cant handle when people give me an attitude i dead them so quick like why do you have to be a nasty bitch
"I can't never be no bitch nigga , thats how you get treated like a bitch",1,offensive_language,i cant never be no bitch nigga thats how you get treated like a bitch
I can't play flappy bird. It makes me angry.,2,neither,i cant play flappy bird it makes me angry
I can't sleep so ima watch Spongebob and eat crackers and peanut butter,2,neither,i cant sleep so ima watch spongebob and eat crackers and peanut butter
I can't stand a Fag bitch like Fucc get out there &amp; make the MONEY &#128184;,1,offensive_language,i cant stand a fag bitch like fucc get out there amp make the money
I can't stand a snobby stuck up bitch,1,offensive_language,i cant stand a snobby stuck up bitch
"I can't stand this fat bitch next to me, with her hairy ass legs kiss imik",1,offensive_language,i cant stand this fat bitch next to me with her hairy ass legs kiss imik
I can't stand to see my ex with another ugly bitch &#128514;,1,offensive_language,i cant stand to see my ex with another ugly bitch
I can't take yo bitch if I can't see yo bitch...,1,offensive_language,i cant take yo bitch if i cant see yo bitch
I can't take you hoes serious because she everything a nigga need in a woman.. Some of y'all just look good &amp; that's it.,1,offensive_language,i cant take you hoes serious because she everything a nigga need in a woman some of yall just look good amp thats it
I can't take you serious if you wear colored contacts.,2,neither,i cant take you serious if you wear colored contacts
I can't talk to anyone but you can go answer little.phone calls from your little bitches on the low in the bathroom foh,1,offensive_language,i cant talk to anyone but you can go answer littlephone calls from your little bitches on the low in the bathroom foh
I can't tell if I want to fuck you or if I want to slit your throat,1,offensive_language,i cant tell if i want to fuck you or if i want to slit your throat
I can't tell you the last time I seen 2 niggaz have a fight but I see bitches fight on video daily.,1,offensive_language,i cant tell you the last time i seen niggaz have a fight but i see bitches fight on video daily
I can't trust a bitch &#128175;,1,offensive_language,i cant trust a bitch
"I can't wait to post the designs of my new walkout shirts, sweaters, and hats! Should have the official mock up done tomorrow. They're sexy.",2,neither,i cant wait to post the designs of my new walkout shirts sweaters and hats should have the official mock up done tomorrow theyre sexy
I can't wait to turnup with my bitches . I miss them &#128553;&#128553;,1,offensive_language,i cant wait to turnup with my bitches i miss them
I can't wait to watch the saints put their weiner right in the cowboys butts . Dallas is trash,2,neither,i cant wait to watch the saints put their weiner right in the cowboys butts dallas is trash
I can't watch Charlie St. Cloud because I cry like a little baby. Every. Single. Time. &#128557;&#128557;&#128557;&#128557;,2,neither,i cant watch charlie st cloud because i cry like a little baby every single time
I can't with these second class bitches,1,offensive_language,i cant with these second class bitches
I can't with this disrespect ass bitches,1,offensive_language,i cant with this disrespect ass bitches
"I cannot be worried 'bout no bitch
Cause I know a bitch could be somewhere sucking a dick (ayeeee)",1,offensive_language,i cannot be worried bout no bitch cause i know a bitch could be somewhere sucking a dick ayeeee
I cannot express how infinitely better the book is to this trash.,2,neither,i cannot express how infinitely better the book is to this trash
I cant fuc wit no bitch thats addicted to drugz,1,offensive_language,i cant fuc wit no bitch thats addicted to drugz
I chase bread over hoes cause i never met a dollar i aint like #Facts,1,offensive_language,i chase bread over hoes cause i never met a dollar i aint like facts
I cheated on 10% of the bitches I had tf lol nobody even wanted to be all committed and shit,1,offensive_language,i cheated on of the bitches i had tf lol nobody even wanted to be all committed and shit
"I come wit the rocks on yu can get popped on, light yellow chevy same color as popcorn!",1,offensive_language,i come wit the rocks on yu can get popped on light yellow chevy same color as popcorn
I confess. I'm autistic or something. I thought #Aerosmith #DreamOn was #LedZeppelin until like yesterday....... #retarded,2,neither,i confess im autistic or something i thought aerosmith dreamon was ledzeppelin until like yesterday retarded
I copped a Uzi but I need some bullets for that bitch !,1,offensive_language,i copped a uzi but i need some bullets for that bitch
I could NEVER bring myself to fw a bitch or nigga that wears EVERYBODY else shit like um no YOUR BROKE &amp; bummy ya fuccing boof &#128514;&#128557;&#9995;&#128553;,1,offensive_language,i could never bring myself to fw a bitch or nigga that wears everybody else shit like um no your broke amp bummy ya fuccing boof
I could b out here like some of these chicks...in the streets slingin pussy for a couple dollars but im not,1,offensive_language,i could b out here like some of these chicksin the streets slingin pussy for a couple dollars but im not
I could blank all you son's of bitches out #getatme #goofy #fuckmongo #naynayismongo,1,offensive_language,i could blank all you sons of bitches out getatme goofy fuckmongo naynayismongo
I could go for a brownie right now,2,neither,i could go for a brownie right now
I could have so many bitches right now... Lately they been loving Flee,1,offensive_language,i could have so many bitches right now lately they been loving flee
"I could say my name butttttttt, ya bitch already knows it &#127926;",1,offensive_language,i could say my name butttttttt ya bitch already knows it
I coulda sworn I was the last bitch on tunchi ig &#128129;&#9996;&#65039;&#128536;,1,offensive_language,i coulda sworn i was the last bitch on tunchi ig
"I couldn't have no ""mama Joyce"" at my wedding. What a grumpy ass bitch!",1,offensive_language,i couldnt have no mama joyce at my wedding what a grumpy ass bitch
I couldn't press send. That tweet about anchor babies was even too raw for me.,2,neither,i couldnt press send that tweet about anchor babies was even too raw for me
I cuff no hoes,1,offensive_language,i cuff no hoes
I curved yo bitch. Your welcome.,1,offensive_language,i curved yo bitch your welcome
I cut you out of my life for a reason you stupid bitch.. don't follow me on twitta,1,offensive_language,i cut you out of my life for a reason you stupid bitch dont follow me on twitta
I dare a bitch to key my truck &#128530;&#128298;,1,offensive_language,i dare a bitch to key my truck
I def got a few shades darker cutting my mama grass. There goes my yellow frame lol,2,neither,i def got a few shades darker cutting my mama grass there goes my yellow frame lol
I definitely cant FW a nigga that associates himself wit bitches I DONT fw &#128514;&#128557; tf you fuccing Goofball &#9986;&#65039;&#9986;&#65039;,1,offensive_language,i definitely cant fw a nigga that associates himself wit bitches i dont fw tf you fuccing goofball
"I despise clich&#233;s... you aint original bitch, you are a copy. #deleted",1,offensive_language,i despise clichs you aint original bitch you are a copy deleted
I did anything for my bitch now these hoes only get hard dick nbs,1,offensive_language,i did anything for my bitch now these hoes only get hard dick nbs
I did everything but trust these hoes !,1,offensive_language,i did everything but trust these hoes
I did everything except trust these hoes,1,offensive_language,i did everything except trust these hoes
I didn&#8217;t go to school here RT @LmaoAtDoseHoes: Arizona full of ugly hoes RT @t All my crushes ended up ugly after high school damn shame,1,offensive_language,i didnt go to school here rt arizona full of ugly hoes rt all my crushes ended up ugly after high school damn shame
I didn't even get to see my baby today. Smh it's all my moms fault. Selfish bitch.,1,offensive_language,i didnt even get to see my baby today smh its all my moms fault selfish bitch
I didn't forsake all other bitches for my wife to be getting fucked on by another nigga. and you know she married? you gotta die.,0,hate_speech,i didnt forsake all other bitches for my wife to be getting fucked on by another nigga and you know she married you gotta die
"I didn't know my nig G-Eazy had reached a million views on one of his songs, haha that's crazy",1,offensive_language,i didnt know my nig geazy had reached a million views on one of his songs haha thats crazy
I didn't wanna see your hoe ass pictures anyways. Take care of your fuckin kids too.,1,offensive_language,i didnt wanna see your hoe ass pictures anyways take care of your fuckin kids too
"I didnt buy any alcohol this weekend, and only bought 20 fags. Proud that I still have 40 quid tbh",2,neither,i didnt buy any alcohol this weekend and only bought fags proud that i still have quid tbh
I dnt let NOBODY borrow my shit&amp; i let My girlfriend got my sweats lol thas how u know she runnin shit...u otha hoes cant get a sock from me,1,offensive_language,i dnt let nobody borrow my shitamp i let my girlfriend got my sweats lol thas how u know she runnin shitu otha hoes cant get a sock from me
"I do alot of fucking girl, but I don't fuck around... I been in the same pussy since before MIGOS came out...",1,offensive_language,i do alot of fucking girl but i dont fuck around i been in the same pussy since before migos came out
I do da flow in a temple today fo nuttin. And dat Jew wit the funky hair tell me I subhuman. He tell me I ain't no mo human den a monkey,0,hate_speech,i do da flow in a temple today fo nuttin and dat jew wit the funky hair tell me i subhuman he tell me i aint no mo human den a monkey
"I do know one thing though, bitches they come they go.",1,offensive_language,i do know one thing though bitches they come they go
I do the shit you bitches is too pussy to do,1,offensive_language,i do the shit you bitches is too pussy to do
I dog hoes not one but all hoes,1,offensive_language,i dog hoes not one but all hoes
I don&#8217;t talk trash regarding sports.,2,neither,i dont talk trash regarding sports
"I don't &#128683; keep friends &#128109;&#128107;&#128108; they come &#128072; and go &#128073;, don't fuck &#128581; with these bitches &#128109;&#128109;. FAKE ALL THEY KNOW. &#128175;&#10004;&#65039;",1,offensive_language,i dont keep friends they come and go dont fuck with these bitches fake all they know
I don't be crying over stripper bitches that left me for dudes with money tho. And. Singing about it.,1,offensive_language,i dont be crying over stripper bitches that left me for dudes with money tho and singing about it
I don't believe in that frenemies shit who Wats to have a bitch like dat with u all the time,1,offensive_language,i dont believe in that frenemies shit who wats to have a bitch like dat with u all the time
I don't blame Crash for not sharing with you @geoffsheen760 you'll probably talk trash about it like you do food trucks #GeoffHatesPuppies,2,neither,i dont blame crash for not sharing with you youll probably talk trash about it like you do food trucks geoffhatespuppies
I don't buy pussy cuz it's free bitch I buy lacs!,1,offensive_language,i dont buy pussy cuz its free bitch i buy lacs
"I don't care how hot a bitch is, if her personality is shit, shes shit.",1,offensive_language,i dont care how hot a bitch is if her personality is shit shes shit
"I don't care how old I am, when you put me in front of a bag of takis I'll eat that bitch",1,offensive_language,i dont care how old i am when you put me in front of a bag of takis ill eat that bitch
"I don't care if you're Gay, yeent bout to me calling me ""bitch"" and ""fish"" and thinking shit is sweet. I don't even like girls doing that.",1,offensive_language,i dont care if youre gay yeent bout to me calling me bitch and fish and thinking shit is sweet i dont even like girls doing that
"I don't chase no bitches, just chase my #dreams",1,offensive_language,i dont chase no bitches just chase my dreams
I don't even play flappy bird anymore because fuck him,1,offensive_language,i dont even play flappy bird anymore because fuck him
I don't fck wit those luvv... RT @_swishaas: &#8220;@11wdNICK: who's pussy better then a crazy bitch?&#8221; Apparently thots &#128530;,1,offensive_language,i dont fck wit those luvv rt whos pussy better then a crazy bitch apparently thots
"I don't feel like all black people are niggers but if you're black and you're being a nigger, imma tell you, idc",1,offensive_language,i dont feel like all black people are niggers but if youre black and youre being a nigger imma tell you idc
"I don't focus on bitches, bitches focus on me. #trenttruce 
Photography by patrickos http://t.co/steiM7i09p",1,offensive_language,i dont focus on bitches bitches focus on me trenttruce photography by patrickos
I don't fuck wit bitches that listen to that EDM shit for some reason them bitches be havin mad energy and I like to chill,1,offensive_language,i dont fuck wit bitches that listen to that edm shit for some reason them bitches be havin mad energy and i like to chill
I don't fuck wit hoe niggas,1,offensive_language,i dont fuck wit hoe niggas
I don't fuck wit these bitches cuz they think they slick&#128530;,1,offensive_language,i dont fuck wit these bitches cuz they think they slick
I don't fuck with these niggas cause they shady I don't fuck with these bitches all they want is to have my baby,1,offensive_language,i dont fuck with these niggas cause they shady i dont fuck with these bitches all they want is to have my baby
"I don't fuck with you iffy bitches/niggas. Y'all don't put fear in my heart, y'all bleed the same I do and breathe the same &#10071;&#65039;&#10069;&#8252;&#65039;&#10069;&#10069;",1,offensive_language,i dont fuck with you iffy bitchesniggas yall dont put fear in my heart yall bleed the same i do and breathe the same
"I don't get it. I'm either a pussy or troll. Where is the room for ""the truth"" and or ""my opinions on my TL""????? Social media fucked up.",1,offensive_language,i dont get it im either a pussy or troll where is the room for the truth and or my opinions on my tl social media fucked up
I don't get what standing on Ya tip toes does for these pics these hoes be taking,1,offensive_language,i dont get what standing on ya tip toes does for these pics these hoes be taking
"I don't get why bitches blame the hoe their man cheated on them with..IT WAS BOTH THEIR FAULT,their boyfriend could've said ""no""",1,offensive_language,i dont get why bitches blame the hoe their man cheated on them withit was both their faulttheir boyfriend couldve said no
I don't give a fuck about yo gal yo wifey or yo boo came here by myself bitch I'm Tryna bone,1,offensive_language,i dont give a fuck about yo gal yo wifey or yo boo came here by myself bitch im tryna bone
I don't glorify dis shit but bitch I am what I am and it is what it is!,1,offensive_language,i dont glorify dis shit but bitch i am what i am and it is what it is
"I don't got no type, bad bitches is the only thing that I Iike",1,offensive_language,i dont got no type bad bitches is the only thing that i iike
I don't got that bad of a mouth do I? Fuck shit ass bitch cunt shooby de doo wop,1,offensive_language,i dont got that bad of a mouth do i fuck shit ass bitch cunt shooby de doo wop
I don't have a wife she my bitch for the night. If she was catching bodies then it might be alright,1,offensive_language,i dont have a wife she my bitch for the night if she was catching bodies then it might be alright
I don't have an iPhone so I have to manually ignore these hoes http://t.co/YXMHy17O1U,1,offensive_language,i dont have an iphone so i have to manually ignore these hoes
I don't have another face other than my bitch face. &#128139;&#128128;&#128148; http://t.co/lWHzwbQBZk,1,offensive_language,i dont have another face other than my bitch face
"I don't have hoes 
Its a myth",1,offensive_language,i dont have hoes its a myth
I don't have no type .. Bad bitches is the only thing I like !!,1,offensive_language,i dont have no type bad bitches is the only thing i like
I don't hit women but I'd slap tf out a bitch. No close fisted business though that's some cowardly shit.,1,offensive_language,i dont hit women but id slap tf out a bitch no close fisted business though thats some cowardly shit
I don't hold feelings for my old flings I jus trade dem bitches in like my old range!! #Cap1,1,offensive_language,i dont hold feelings for my old flings i jus trade dem bitches in like my old range cap
I don't kick it with fuck nights and bitches,1,offensive_language,i dont kick it with fuck nights and bitches
I don't know what hoe activities consist of bc I don't partake in them. Shit it's so many I damn near can't tweet without being a hoe,1,offensive_language,i dont know what hoe activities consist of bc i dont partake in them shit its so many i damn near cant tweet without being a hoe
I don't know what you been told but I love them project hoes,2,neither,i dont know what you been told but i love them project hoes
"I don't know what's more stressful, midterms or flappy birds.",2,neither,i dont know whats more stressful midterms or flappy birds
"I don't know why broads drunk dial me....I'm sleep, hoe!!",1,offensive_language,i dont know why broads drunk dial meim sleep hoe
I don't know. Maybe it is a good quote and a good way to feel but I've seen way too many petty life-destroying bitches use that quote.,1,offensive_language,i dont know maybe it is a good quote and a good way to feel but ive seen way too many petty lifedestroying bitches use that quote
"I don't like bat man though, I fucked his bitch twice.",1,offensive_language,i dont like bat man though i fucked his bitch twice
I don't like that bitch.,1,offensive_language,i dont like that bitch
I don't like you bitch so &#128514;&#128514; &amp; I'm having a party all weekend my momma going out of town.,1,offensive_language,i dont like you bitch so amp im having a party all weekend my momma going out of town
I don't live for you hoes man,1,offensive_language,i dont live for you hoes man
I don't love my hoes I love a couple not all &#128514;&#128514;,1,offensive_language,i dont love my hoes i love a couple not all
I don't love these bitches OR these hoes; fuck they thought? I love my MONEY!,1,offensive_language,i dont love these bitches or these hoes fuck they thought i love my money
I don't love you hoes.,1,offensive_language,i dont love you hoes
I don't make music for niggas that don't get bitches,1,offensive_language,i dont make music for niggas that dont get bitches
I don't need no savin' I need to get fucking high and get some pussy.,1,offensive_language,i dont need no savin i need to get fucking high and get some pussy
"I don't owe you shit, bitch, leave me alone",1,offensive_language,i dont owe you shit bitch leave me alone
I don't own any #Onslaught on #Vinyl I may have to get one now. Their new Lp is available in army green coloured vinyl,2,neither,i dont own any onslaught on vinyl i may have to get one now their new lp is available in army green coloured vinyl
I don't pity or hate #faggots. Sexual mutations are necessary side effect of #evolution. BUT PROLIFERATION at 4% is a sign #humans fucked UP,1,offensive_language,i dont pity or hate faggots sexual mutations are necessary side effect of evolution but proliferation at is a sign humans fucked up
I don't put nothing pass nobody when it comes money n pussy.,1,offensive_language,i dont put nothing pass nobody when it comes money n pussy
I don't respect money ... Respect real niccas!,1,offensive_language,i dont respect money respect real niccas
I don't talk to niccas I talk to god we can relate,1,offensive_language,i dont talk to niccas i talk to god we can relate
I don't trust no bitch ... I dog em out,1,offensive_language,i dont trust no bitch i dog em out
I don't trust these bitches,1,offensive_language,i dont trust these bitches
I don't understand how you can be such a bitch,1,offensive_language,i dont understand how you can be such a bitch
"I don't understand when people say ""yea, my first time smoking I didn't get high"" 

Cause damn that fuckin sucks bruh I was retarded high",1,offensive_language,i dont understand when people say yea my first time smoking i didnt get high cause damn that fuckin sucks bruh i was retarded high
I don't understand why they mad at her making a track that spoke volumes about you muthafuckas. All the hoe &amp; bitch tracks about females,1,offensive_language,i dont understand why they mad at her making a track that spoke volumes about you muthafuckas all the hoe amp bitch tracks about females
I don't want a bitch that a nigga already had I want sumn new ... Or a runner it's too easy nigga I accept the challenge,1,offensive_language,i dont want a bitch that a nigga already had i want sumn new or a runner its too easy nigga i accept the challenge
I don't want a bitch that's erybody bitch !,1,offensive_language,i dont want a bitch thats erybody bitch
I don't want me no good girl I fell inlove with these freak hoes,1,offensive_language,i dont want me no good girl i fell inlove with these freak hoes
I don't want no Philly disease lol Thot bitch,1,offensive_language,i dont want no philly disease lol thot bitch
I don't want no boof hoes or no burnt girls !,1,offensive_language,i dont want no boof hoes or no burnt girls
I don't want sex bitch I only want ya neck bitch lol,1,offensive_language,i dont want sex bitch i only want ya neck bitch lol
I don't want to deal with yesterday's trash! There's a reason it got thrown out in the first place,2,neither,i dont want to deal with yesterdays trash theres a reason it got thrown out in the first place
"I don't. (._.) RT @FvckFresh: Light skin Bitches will have 30 unread texts &amp; still tweet ""Nobody to talk to"" .. You bitches is outta control",1,offensive_language,i dont rt light skin bitches will have unread texts amp still tweet nobody to talk to you bitches is outta control
I donated both of my (very expensive) prom dresses to teens who couldn't afford to buy one. Don't be a selfish bitch.,1,offensive_language,i donated both of my very expensive prom dresses to teens who couldnt afford to buy one dont be a selfish bitch
"I done been to the top, I done sipped the juice/ and with that being said, bird crumbs will NEVER do!",2,neither,i done been to the top i done sipped the juice and with that being said bird crumbs will never do
I done dun all kind of shit y'all niccas just fills shit!,1,offensive_language,i done dun all kind of shit yall niccas just fills shit
I done hit bout 6 threes out this bitch,1,offensive_language,i done hit bout threes out this bitch
"I done seen a lot of fake shit. That bitch ain't bad, she's basic.",1,offensive_language,i done seen a lot of fake shit that bitch aint bad shes basic
I dont even say nigga i say nigger. Im like Chuck Norris. I say the nigger word without checking over my shoulder.,0,hate_speech,i dont even say nigga i say nigger im like chuck norris i say the nigger word without checking over my shoulder
I dont fuck wit hoes or broke bitches,1,offensive_language,i dont fuck wit hoes or broke bitches
"I dont give a single shit who you are, if you wear a suit and white cotton socks I am just going to assume you are functionally retarded.",1,offensive_language,i dont give a single shit who you are if you wear a suit and white cotton socks i am just going to assume you are functionally retarded
I dont got no type... Bad bitches is the only thang that i like! You aint got no life.. Cups with the ice and we do this every night!&#127926;,1,offensive_language,i dont got no type bad bitches is the only thang that i like you aint got no life cups with the ice and we do this every night
I dont hide bitch im high when im in public,1,offensive_language,i dont hide bitch im high when im in public
I dont kiss none of these hoes &#128567;&#128586;&#128069;&#128581;,1,offensive_language,i dont kiss none of these hoes
I dont know a niggah that could cover for me,1,offensive_language,i dont know a niggah that could cover for me
I dont love these hoes .,1,offensive_language,i dont love these hoes
I dont mess with sneaky ppl nd they hoe intentions,1,offensive_language,i dont mess with sneaky ppl nd they hoe intentions
"I dont mind gay people but the flamboyant ""hey look at me Ima faggot"" kinda gays annoy me. bruh just play wit ya booty in peace. ion care.",1,offensive_language,i dont mind gay people but the flamboyant hey look at me ima faggot kinda gays annoy me bruh just play wit ya booty in peace ion care
I dont say fuck bitches get money because i love em both,1,offensive_language,i dont say fuck bitches get money because i love em both
I dont think ive ever seen a fight on the real world. I mean a word fight yeah. tons of times. but damn! that bitch swung,1,offensive_language,i dont think ive ever seen a fight on the real world i mean a word fight yeah tons of times but damn that bitch swung
I dont understand rich people who dress like trash,2,neither,i dont understand rich people who dress like trash
I drag a bitch by her hair CAPTAIN CAVEMAN NNN!!!,1,offensive_language,i drag a bitch by her hair captain caveman nnn
I dream about having twin girls a lot yea karma I know it's you bitch,1,offensive_language,i dream about having twin girls a lot yea karma i know its you bitch
"I dress how I feel, if I felt like a bitch id dress like one",1,offensive_language,i dress how i feel if i felt like a bitch id dress like one
I drive by and them bitches waive but girl I can't stop,1,offensive_language,i drive by and them bitches waive but girl i cant stop
I eat generic Oreos.. Baller with a budget bitch.,1,offensive_language,i eat generic oreos baller with a budget bitch
I eats the pussy.,1,offensive_language,i eats the pussy
I fear no niggah I trust no bitchhh..,1,offensive_language,i fear no niggah i trust no bitchhh
I feel bad for all you bitches that have never been to Disney World &#127984;&#128081;,1,offensive_language,i feel bad for all you bitches that have never been to disney world
I feel bad for her nicca tho ... Ya girl a hoe my nicca!,1,offensive_language,i feel bad for her nicca tho ya girl a hoe my nicca
"I feel bad having this info but at the same time , karmas a bitch,",1,offensive_language,i feel bad having this info but at the same time karmas a bitch
"I feel every song I hear is a soundtrack to my life. For 1 relationship & against another?? Keep in mind, the last song was pussy control!",1,offensive_language,i feel every song i hear is a soundtrack to my life for relationship against another keep in mind the last song was pussy control
I feel like I got bitch slapped by karma.,1,offensive_language,i feel like i got bitch slapped by karma
I feel like I should be sad and all that pussy shit but I am just so pissed right now idk what I'm feeling.,1,offensive_language,i feel like i should be sad and all that pussy shit but i am just so pissed right now idk what im feeling
I feel like a bad bitch when I wear my rhinestoned pocket jeans .,1,offensive_language,i feel like a bad bitch when i wear my rhinestoned pocket jeans
I feel like a bitch that just got her heartbroken a day before her wedding,1,offensive_language,i feel like a bitch that just got her heartbroken a day before her wedding
I feel like a swag fag w this shirt lmao http://t.co/P2x2qbejOh,1,offensive_language,i feel like a swag fag w this shirt lmao
I feel like apart of the in crowd like yes bitch lets indirectly talk shit &#128514;,1,offensive_language,i feel like apart of the in crowd like yes bitch lets indirectly talk shit
I feel like its gon be a homo revalution round dis bitch deez niggas expandin,1,offensive_language,i feel like its gon be a homo revalution round dis bitch deez niggas expandin
I feel like slapping a bitch,1,offensive_language,i feel like slapping a bitch
I feel like that niggah Pac these bitches set me up.,1,offensive_language,i feel like that niggah pac these bitches set me up
"I feel like this hoe owe me something ..,",1,offensive_language,i feel like this hoe owe me something
I feel so alone. I miss my #wife so much. I hate the white trash who raped and killed her and our daughters.,1,offensive_language,i feel so alone i miss my wife so much i hate the white trash who raped and killed her and our daughters
I feel sorry fo niggas dat gtta make up shit to lie about. I would hate to have to think that fuckin much.#bitch,1,offensive_language,i feel sorry fo niggas dat gtta make up shit to lie about i would hate to have to think that fuckin muchbitch
"I feel sorry for mexican and Asian niggas, they got the worse shaped bitches on earth.",0,hate_speech,i feel sorry for mexican and asian niggas they got the worse shaped bitches on earth
I feel the sorry for the nice people in this world because they're actually the solution. Its all you hoes and assholes thats the problem,1,offensive_language,i feel the sorry for the nice people in this world because theyre actually the solution its all you hoes and assholes thats the problem
I feel utterly retarded. Thanks big brother&#128563;&#128514; @Crawford96M,2,neither,i feel utterly retarded thanks big brother
"I fell in love wit my side bitch, crazy thing she wasnt even my bitch",1,offensive_language,i fell in love wit my side bitch crazy thing she wasnt even my bitch
"I fight for what I love, but you make something of bitches I think nothing of.",1,offensive_language,i fight for what i love but you make something of bitches i think nothing of
"I figured that if hoes wanna play games, fuck em and leave em :)",1,offensive_language,i figured that if hoes wanna play games fuck em and leave em
I find a new song I like and play that hoe way more times than I should lol..,1,offensive_language,i find a new song i like and play that hoe way more times than i should lol
I find it FUNNY ASF how people will try and tell you how you should live YOUR life. Like bitch! Stay in my shadows thank you lol &#128514;&#128514;,1,offensive_language,i find it funny asf how people will try and tell you how you should live your life like bitch stay in my shadows thank you lol
I find it amusing that Senator @tedcruz is an anchor baby. #LMAO,2,neither,i find it amusing that senator is an anchor baby lmao
"I find it hard to believe cee-lo raping hoes, it's too easy to get them panties off when you successful",1,offensive_language,i find it hard to believe ceelo raping hoes its too easy to get them panties off when you successful
I fink this catfish shit is funny afta all how can this bitch thinks that she was talking to bow wow doe &#128514;&#128514;&#128514;,1,offensive_language,i fink this catfish shit is funny afta all how can this bitch thinks that she was talking to bow wow doe
I flipped dat pacc said fucc a bitch n went and did it again,1,offensive_language,i flipped dat pacc said fucc a bitch n went and did it again
I follow sum bush ass bitches on here &#128565;,1,offensive_language,i follow sum bush ass bitches on here
I forgot how white trash Texarkana was... Well it is arkansas so.... &#128514;,0,hate_speech,i forgot how white trash texarkana was well it is arkansas so
